id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd,trade_vol_24h_usd_normalized,age_of_exchange,ingested_at
smardex-bsc,SmarDex (BSC),2023.0,Switzerland,"SMARDEX is an Automated Market Maker (AMM) that addresses the issue of Impermanent Loss (IL) and in some cases transforms it into Impermanent Gain (IG). It is an open-source Smart Contract, which is a decentralized software that runs on compatible Ethereum Virtual Machine blockchains.",https://smardex.io/swap?chainId=56,False,5.0,292.0,0.2117013879871689,0.2117013879871689,13492.84,13492.84,1.0,2024-06-23 22:50:18.517587
swapr_xdai,Swapr (Xdai),2020.0,,,https://swapr.eth.limo,False,5.0,293.0,0.2059967132789886,0.2059967132789886,13129.25,13129.25,4.0,2024-06-23 22:50:18.517587
deversifi,Rhino.fi,2017.0,British Virgin Islands,"rhino.fi is the the worlds best multichain DeFi aggregator. Explore all the best DeFi opportunities from one self-custodial layer 2 wallet. Trade. Swap. Invest. Earn. This is the future of DeFi - let’s grab it by the horns
",https://rhino.fi/,False,5.0,294.0,0.2020542211358912,0.2020542211358912,12877.97,12877.97,7.0,2024-06-23 22:50:18.517587
rawr-trade,Rawr Trade,,,,https://app.rawr.trade/swap,False,5.0,295.0,0.1980011434108181,0.1980011434108181,12619.65,12619.65,,2024-06-23 22:50:18.517587
soswap,Soswap,2020.0,Singapore,A decentralized exchange on top of Base network.,https://soswap.rai.finance/#/swap,False,6.0,296.0,0.1909492558098174,0.1909492558098174,12170.20,12170.20,4.0,2024-06-23 22:50:18.517587
spartan_protocol,Spartan Protocol,,,,https://dapp.spartanprotocol.org/,False,5.0,297.0,0.1634125358567237,0.1634125358567237,10415.14,10415.14,,2024-06-23 22:50:18.517587
sushiswap-v3-arbitrum-nova,Sushiswap V3 (Arbitrum Nova),,,,https://app.sushi.com/swap?,False,5.0,298.0,0.1580500467916363,0.1580500467916363,10073.36,10073.36,,2024-06-23 22:50:18.517587
traderjoe-v2-avalanche,Trader Joe v2,,,,https://traderjoexyz.com/avalanche/trade,False,5.0,299.0,0.1516592730462173,0.1516592730462173,9666.04,9666.04,,2024-06-23 22:50:18.517587
tethys,Tethys Finance,2021.0,United Arab Emirates,,https://tethys.finance/,False,5.0,300.0,0.1505787333536736,0.1505787333536736,9597.17,9597.17,3.0,2024-06-23 22:50:18.517587
sushiswap_bsc,Sushiswap (BSC),,,,https://app.sushi.com/swap,False,5.0,301.0,0.1470040994337115,0.1470040994337115,9369.34,9369.34,,2024-06-23 22:50:18.517587
zora-energy-swap,Zora Energy Swap,2024.0,,,https://swap.zora.energy/#/swap,False,5.0,302.0,0.1444531489821714,0.1444531489821714,9206.76,9206.76,0.0,2024-06-23 22:50:18.517587
velodrome-finance-slipstream,Velodrome SlipStream,,,,https://velodrome.finance/swap,False,5.0,303.0,0.1433380307555083,0.1433380307555083,9135.68,9135.68,,2024-06-23 22:50:18.517587
doveswap-v3,DoveSwap V3,,,,https://swap.dovish.finance/#/swap?,False,5.0,304.0,0.1403594009195505,0.1403594009195505,8945.84,8945.84,,2024-06-23 22:50:18.517587
shadowswap,ShadowSwap,,,,https://shadowswap.xyz/swap,False,5.0,305.0,0.1370720112110365,0.1370720112110365,8736.32,8736.32,,2024-06-23 22:50:18.517587
sushiswap-v3-bsc,Sushiswap V3 (BSC),,,,https://www.sushi.com/swap,False,5.0,306.0,0.1248567977723488,0.1248567977723488,7957.78,7957.78,,2024-06-23 22:50:18.517587
velocimeter-base,Velocimeter (Base),,,,https://base.velocimeter.xyz/home,False,5.0,307.0,0.1223454677741775,0.1223454677741775,7797.72,7797.72,,2024-06-23 22:50:18.517587
traderjoe-v2-1-bsc,Trader Joe V2.1 (BSC),,,,https://traderjoexyz.com/bnb-chain/trade,False,5.0,308.0,0.1193911014575002,0.1193911014575002,7609.42,7609.42,,2024-06-23 22:50:18.517587
iziswap-x-layer,iZiSwap (X Layer),,,,https://izumi.finance/trade/swap,False,5.0,309.0,0.112211164084919,0.112211164084919,7151.81,7151.81,,2024-06-23 22:50:18.517587
taikoswap,TaikoSwap,,,,https://tkoswap.xyz/#/swap,False,5.0,310.0,0.1063569403675365,0.1063569403675365,6778.69,6778.69,,2024-06-23 22:50:18.517587
smardex-arbitrum,SmarDex (Arbitrum),2023.0,Switzerland,"SMARDEX is an Automated Market Maker (AMM) that addresses the issue of Impermanent Loss (IL) and in some cases transforms it into Impermanent Gain (IG). It is an open-source Smart Contract, which is a decentralized software that runs on compatible Ethereum Virtual Machine blockchains.",https://smardex.io/swap?chainId=42161,False,5.0,311.0,0.1005294202261672,0.1005294202261672,6407.27,6407.27,1.0,2024-06-23 22:50:18.517587
arbswap_arbitrum_one,Arbswap,,,,https://arbswap.io/swap,False,5.0,312.0,0.0998072933364125,0.0998072933364125,6361.24,6361.24,,2024-06-23 22:50:18.517587
energiswap,Energiswap,,,,https://app.energiswap.exchange/#/swap?,False,5.0,313.0,0.0975148824809088,0.0975148824809088,6215.13,6215.13,,2024-06-23 22:50:18.517587
sushiswap_harmony,Sushiswap (Harmony),,,,https://app.sushi.com/swap,False,5.0,314.0,0.0996468256884777,0.0996468256884777,6351.01,6351.01,,2024-06-23 22:50:18.517587
quickswap_dogechain,Quickswap (Dogechain),2022.0,,Quickswap on Dogechain is a new automated market making DEX v3 protocol based on Algebra Finance.,https://dogechain.quickswap.exchange/#/swap,False,5.0,315.0,0.0904564829773415,0.0904564829773415,5765.27,5765.27,2.0,2024-06-23 22:50:18.517587
swapblast,SwapBlast,2024.0,Andorra,SwapBlast is building a comprehensive decentralized trading platform in the Blast ecosystem for the future of finance. We aim to be the central liquidity hub on Blast.,https://swapblast.finance/,False,5.0,316.0,0.0779319661023952,0.0779319661023952,4967.01,4967.01,0.0,2024-06-23 22:50:18.517587
uniswap-v2-bsc,Uniswap V2 (BSC) ,,,,https://app.uniswap.org/swap,False,5.0,317.0,0.0756823784520632,0.0756823784520632,4823.63,4823.63,,2024-06-23 22:50:18.517587
bevmswap,BEVMSwap,2024.0,British Virgin Islands,"Bevmswap is an AMM DEX on BTC L2, EVM-Compatible. Bevmswap focuses on providing the best trading experience and superior liquidity efficiency for BTC ecosystem DeFi users through constant function market makers (CFMM) ,centralized liquidity protocol, and VeToken governance model. ",https://bevmswap.xyz/,False,5.0,318.0,0.0743356155087177,0.0743356155087177,4737.80,4737.80,0.0,2024-06-23 22:50:18.517587
tranquil_finance,Tranquil Finance,,,"Tranquil Finance is a DeFi app for the Harmony blockchain. It is the first DeFi protocol developed as part of the Defira metaverse, adding a GameFi layer to Tranquil's DeFi features. The protocol supports three major DeFi primitives: DEX, lending, and liquid staking. 
",https://app.defira.com/#/swap,False,5.0,319.0,0.0716102847379236,0.0716102847379236,4564.10,4564.10,,2024-06-23 22:50:18.517587
cronaswap,Cronaswap,2021.0,Singapore,CronaSwap is the first decentralized exchange platform on the Cronos Chain to offer the lowest transaction fees (0.25%). You can swap CRC-20 tokens easily on the Cronos Chain network that guarantees superior speed and much lower network transaction costs. ,https://app.cronaswap.org/,False,5.0,320.0,0.0706467535988141,0.0706467535988141,4502.69,4502.69,3.0,2024-06-23 22:50:18.517587
beamswap,Beamswap,,,,https://app.beamswap.io/exchange/swap,False,5.0,321.0,0.0649269931852055,0.0649269931852055,4138.14,4138.14,,2024-06-23 22:50:18.517587
kim,Kim,,,,https://app.kim.exchange/swap,False,5.0,322.0,0.0608797569937951,0.0608797569937951,3880.19,3880.19,,2024-06-23 22:50:18.517587
dem_exchange,Demex,2020.0,Singapore,Demex is the first fully decentralized platform that supports any type of financial market possible. You are limited only by your own imagination.,https://app.dem.exchange,False,5.0,323.0,0.0597700788454448,0.0597700788454448,3809.46,3809.46,4.0,2024-06-23 22:50:18.517587
revoswap-v2,Revoswap V2,2024.0,Singapore,"Revoswap is X Layer chain's preferred automated market maker (AMM) decentralized exchange (DEX), committed to creating a smooth and friendly user experience for all types of traders. ",https://revoswap.com/,False,5.0,324.0,0.0555886618777376,0.0555886618777376,3542.96,3542.96,0.0,2024-06-23 22:50:18.517587
icecreamswap-core,IcecreamSwap (Core),,,,https://icecreamswap.com/swap?chainId=1116,False,5.0,325.0,0.0478092438027705,0.0478092438027705,3047.13,3047.13,,2024-06-23 22:50:18.517587
antfarm-ethereum,Antfarm (Ethereum) ,,,,https://app.antfarm.finance/pro/trade,False,5.0,326.0,0.0446568263747874,0.0446568263747874,2846.21,2846.21,,2024-06-23 22:50:18.517587
sushiswap_celo,Sushiswap Celo,2021.0,,,https://app.sushi.com/swap,False,5.0,327.0,0.0439131350677837,0.0439131350677837,2798.81,2798.81,3.0,2024-06-23 22:50:18.517587
sushiswap_avalanche,Sushiswap (Avalanche),2021.0,,,https://app.sushi.com/en/swap,False,5.0,328.0,0.0418587150225013,0.0418587150225013,2667.88,2667.88,3.0,2024-06-23 22:50:18.517587
spacefi,SpaceFi,,,,https://swap-evmos.spacefi.io/swap?,False,5.0,329.0,0.0415424208379051,0.0415424208379051,2647.72,2647.72,,2024-06-23 22:50:18.517587
elk_finance_polygon,Elk Finance (Polygon),,,,https://app.elk.finance/#/swap,False,5.0,330.0,0.0404828829315515,0.0404828829315515,2580.19,2580.19,,2024-06-23 22:50:18.517587
elk_finance_avax,Elk Finance (Avalanche),,,,https://app.elk.finance/,False,5.0,331.0,0.0395324486509199,0.0395324486509199,2519.61,2519.61,,2024-06-23 22:50:18.517587
sushiswap-v3-polygon-zkevm,Sushiswap V3 (Polygon zkEVM),,,,https://app.sushi.com/swap?,False,5.0,332.0,0.0377459792351302,0.0377459792351302,2405.75,2405.75,,2024-06-23 22:50:18.517587
virtuswap,VirtuSwap,2023.0,Cayman Islands,An AMM DEX powered by Virtual Reserve to improve the efficiency for the 99% of assets.,https://app.virtuswap.io/,False,6.0,333.0,0.0369348317732278,0.0369348317732278,2354.05,2354.05,1.0,2024-06-23 22:50:18.517587
arbidex,Arbidex,,,,https://arbidex.fi/swap/,False,5.0,334.0,0.0278774617885827,0.0278774617885827,1776.78,1776.78,,2024-06-23 22:50:18.517587
elk_finance_bsc,Elk Finance (BSC),,,,https://app.elk.finance/#/swap,False,5.0,335.0,0.0266340905894769,0.0266340905894769,1697.53,1697.53,,2024-06-23 22:50:18.517587
magicswap,Magicswap,,,,https://magicswap.lol/,False,5.0,336.0,0.0249107259413395,0.0249107259413395,1587.69,1587.69,,2024-06-23 22:50:18.517587
nearpad,NearPAD,2021.0,,,https://dex.nearpad.io/swap,False,5.0,337.0,0.0223002709850286,0.0223002709850286,1421.31,1421.31,3.0,2024-06-23 22:50:18.517587
sushiswap-v3-zetachain,Sushiswap V3 (ZetaChain),,,,https://www.sushi.com/swap,False,5.0,338.0,0.0217336437644573,0.0217336437644573,1385.20,1385.20,,2024-06-23 22:50:18.517587
coinswap,CoinSwap,,,,https://app.coinswap.space/#/swap,False,5.0,339.0,0.0216967721200258,0.0216967721200258,1382.85,1382.85,,2024-06-23 22:50:18.517587
sushiswap_fantom,Sushiswap (Fantom),,,"Sushiswap on Fantom is a DeFi protocol providing services such as swap, earn, yield, launchpad, and more!",https://app.sushi.com/swap,False,4.0,340.0,0.0217414132555879,0.0217414132555879,1385.69,1385.69,,2024-06-23 22:50:18.517587
cubiswap,CUBISwap,,,,https://cubiswap.finance/swap,False,5.0,341.0,0.0200489419332121,0.0200489419332121,1277.82,1277.82,,2024-06-23 22:50:18.517587
bluemove,BlueMove,,,,https://dex.bluemove.net/swap?,False,5.0,342.0,0.0179155670479472,0.0179155670479472,1141.85,1141.85,,2024-06-23 22:50:18.517587
baptswap,BAPTSwap,,,,https://baptswap.com/swap,False,5.0,343.0,0.0148526655411502,0.0148526655411502,946.64,946.64,,2024-06-23 22:50:18.517587
diffusion,Diffusion Finance,2022.0,,"The Diffusion Finance protocol is a Uniswap V2 fork deployed on Evmos, a Cosmos EVM-based bockchain that can interpret the same smart contracts that run on the Ethereum network. Diffusion is a peer-to-peer system designed for exchanging cryptocurrencies on the Evmos blockchain. Inheriting all capabilities from Uniswap, the protocol is implemented as a set of persistent, non-upgradable smart contracts; designed to prioritize censorship resistance, security, self-custody, and to function without any trusted intermediaries who may selectively restrict access.",https://app.diffusion.fi/#/swap,False,5.0,344.0,0.0148023669653069,0.0148023669653069,943.43,943.43,2.0,2024-06-23 22:50:18.517587
waves,WX Network,,,"WX Network is a cryptoasset exchange that allows users to transfer, trade, issue and stake cryptocurrencies. The platform is secure due to its decentralized system.

Established in 2017 as Waves DEX, WX Network is now a standalone offering. WX Network aims to offer fast and secure trading instruments, staking opportunities, low costs, an API, mobile applications, and access to major cryptoassets and 30k+ tokens on the Waves protocol.",https://wx.network/,False,,345.0,0.0135211243788608,0.0135211243788608,861.77,861.77,,2024-06-23 22:50:18.517587
zyberswap,Zyberswap,,,,https://app.zyberswap.io/exchange/swap,False,5.0,346.0,0.0129931316696974,0.0129931316696974,828.12,828.12,,2024-06-23 22:50:18.517587
gravity_finance,Gravity Finance,,,,https://gravityfinance.io/swap,False,5.0,347.0,0.0126138163618503,0.0126138163618503,803.94,803.94,,2024-06-23 22:50:18.517587
dystopia,Dystopia,,,,https://www.dystopia.exchange/,False,5.0,348.0,0.011277889593582,0.011277889593582,718.80,718.80,,2024-06-23 22:50:18.517587
uniswap-v2-blast,Uniswap V2 (Blast),,,,https://app.uniswap.org/swap?chain=blast,False,5.0,349.0,0.0092847189132474,0.0092847189132474,591.76,591.76,,2024-06-23 22:50:18.517587
darkknight,Dark KnightSwap,,,,https://darkdex.knightswap.financial/#/swap,False,5.0,350.0,0.0089689867035253,0.0089689867035253,571.64,571.64,,2024-06-23 22:50:18.517587
paintswap,Paintswap,,,,https://paintswap.finance/,False,5.0,351.0,0.0089658976400092,0.0089658976400092,571.44,571.44,,2024-06-23 22:50:18.517587
pinkswap,PinkSwap,2021.0,,PinkSwap is a decentralized exchange to swap BEP-20 tokens for PinkArmy. PinkSwap uses an automated market maker (AMM) model.,https://exchange.pinkswap.finance,False,5.0,352.0,0.0069318644162564,0.0069318644162564,441.80,441.80,3.0,2024-06-23 22:50:18.517587
satori-linea,Satori (Linea),,,,https://lineaswap.satori.finance/#/swap,False,5.0,353.0,0.0060461007743142,0.0060461007743142,385.35,385.35,,2024-06-23 22:50:18.517587
kyberswap_classic_optimism,Kyberswap Classic (Optimism),,,,https://kyberswap.com/swap/optimism,False,5.0,354.0,0.006043580674885,0.006043580674885,385.19,385.19,,2024-06-23 22:50:18.517587
traderjoe-v2-arbitrum,Trader Joe v2 (Arbitrum),,,,https://traderjoexyz.com/arbitrum/trade,False,5.0,355.0,0.0051640946737682,0.0051640946737682,329.13,329.13,,2024-06-23 22:50:18.517587
benswap_smart_bitcoin_cash,Benswap,,,,https://benswap.cash/,False,5.0,356.0,0.0044668284862846,0.0044668284862846,284.69,284.69,,2024-06-23 22:50:18.517587
squadswap-v3,SquadSwap V3,2023.0,Unknown or Invalid Region,"SquadSwap is a DEX created by the Pancake Squad NFT community. You can easily swap, provide liquidity and earn fees. SquadSwap is powered by it’s native token, SQUAD. ",https://squadswap.com/,False,5.0,357.0,0.0028749568507644,0.0028749568507644,183.24,183.24,1.0,2024-06-23 22:50:18.517587
openswap,OpenSwap,,,,https://app.openswap.one/,False,5.0,358.0,0.0018475803773405,0.0018475803773405,117.76,117.76,,2024-06-23 22:50:18.517587
kuswap,Kuswap,2021.0,,KuSwap is the first AMM on Kucoin Community Chain (KCC),https://kuswap.finance/#/swap,False,5.0,359.0,0.0014248100159571,0.0014248100159571,90.81,90.81,3.0,2024-06-23 22:50:18.517587
kaidex_v3,Kaidex V3,,,,https://kaidex.io/trade,False,5.0,360.0,0.0014085304525456,0.0014085304525456,89.77,89.77,,2024-06-23 22:50:18.517587
baryon_network,Baryon Network,,,,https://www.baryon.network/swap,False,5.0,361.0,0.0014081389320733,0.0014081389320733,89.75,89.75,,2024-06-23 22:50:18.517587
stratum-exchange,Stratum Exchange,,,,https://app.stratumexchange.com/swap,False,5.0,362.0,0.0011943900650514,0.0011943900650514,76.12,76.12,,2024-06-23 22:50:18.517587
etcmc,ETCMC,,,,https://www.etc-mc.com/#/swap,False,5.0,363.0,0.0009053162892962,0.0009053162892962,57.70,57.70,,2024-06-23 22:50:18.517587
fusionx-v2,FusionX V2,,,,https://fusionx.finance/swap?,False,5.0,364.0,0.0007385953073046,0.0007385953073046,47.07,47.07,,2024-06-23 22:50:18.517587
greenhouse_dex,Greenhouse,,,,https://greenhousedex.com/,False,5.0,365.0,0.0005263870875602,0.0005263870875602,33.55,33.55,,2024-06-23 22:50:18.517587
gull-network,Gull Network,,,,https://app.gullnetwork.com/swap,False,5.0,366.0,0.2545556464694982,0.0,16224.17,0.00,,2024-06-23 22:50:18.517587
swapsicle-v2-mantle,Swapsicle V2 (Mantle),,,,https://mantle.swapsicle.io/swap,False,5.0,367.0,0.106886077183599,0.0,6812.41,0.00,,2024-06-23 22:50:18.517587
curve-base,Curve (Base),,,,https://curve.fi/#/base/swap,False,5.0,368.0,3.9603928497332976,0.0,252416.59,0.00,,2024-06-23 22:50:18.517587
oku-trade-linea,Oku Trade (Linea),2023.0,United States,"Oku Trade is an advanced DEX interface powered by Uniswap v3. The platform has onchain limit orders, market orders (swaps), TradingView charts, analytics, and a pool creation tool.",https://oku.trade,False,5.0,369.0,8.653331652007825,0.0,551522.17,0.00,1.0,2024-06-23 22:50:18.517587
honeyswap_polygon,Honeyswap (Polygon),,,,https://app.honeyswap.org/#/swap,False,3.0,370.0,0.0173420820629053,0.0,1105.30,0.00,,2024-06-23 22:50:18.517587
dogeswap,DogeSwap,,,,https://omnomswap.dog/#/swap,False,5.0,371.0,0.4411707796870447,0.0,28118.13,0.00,,2024-06-23 22:50:18.517587
cleopatra-exchange,Cleopatra Exchange,,,,https://cleo.exchange/swap,False,5.0,372.0,9.074690124272795,0.0,578377.55,0.00,,2024-06-23 22:50:18.517587
dooar_bsc,DOOAR (BSC),,,,https://dooar.com/,False,5.0,373.0,0.4946648868608324,0.0,31527.59,0.00,,2024-06-23 22:50:18.517587
blasterswap-v3,Blasterswap V3,,,,https://blasterswap.com/swap,False,5.0,374.0,51.012139881857,0.0,3251270.98,0.00,,2024-06-23 22:50:18.517587
