id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd_normalized,trade_vol_24h_usd,age_of_exchange,ingested_at
sushiswap-v3-polygon,Sushiswap V3 (Polygon),,,,https://www.sushi.com/swap,False,5.0,209.0,15.11596536402284,15.11596536402284,1011739.22,1011739.22,,2024-06-14 08:34:58.428855
thruster-v2-1-0-fee-tier,Thruster V2 (1.0% Fee Tier),,,,https://app.thruster.finance/,False,5.0,210.0,13.76165254037427,13.76165254037427,921092.59,921092.59,,2024-06-14 08:34:58.428855
sushiswap_polygon_pos,Sushiswap (Polygon POS),2021.0,,"Sushiswap on Polygon POS (formerly MATIC) is a DeFi protocol providing services such as swap, earn, yield, launchpad, and more!",https://app.sushi.com/swap,False,5.0,211.0,13.69236082746375,13.69236082746375,916454.77,916454.77,3.0,2024-06-14 08:34:58.428855
phux,Phux,,,,https://phux.io/#/,False,5.0,212.0,12.79686511777339,12.79686511777339,856517.60,856517.60,,2024-06-14 08:34:58.428855
fusionx-v3,FusionX V3,,,,https://fusionx.finance/swap?,False,5.0,213.0,12.418291536644933,12.418291536644933,831178.98,831178.98,,2024-06-14 08:34:58.428855
quickswap-v3-astar-zkevm,QuickSwap V3 (Astar zkEVM),,,,https://quickswap.exchange/#/swap?,False,5.0,214.0,12.139418827403594,12.139418827403594,812513.52,812513.52,,2024-06-14 08:34:58.428855
spookyswap,SpookySwap,,,,https://spookyswap.finance/swap,False,5.0,215.0,11.716466603885312,11.716466603885312,784204.55,784204.55,,2024-06-14 08:34:58.428855
pancakeswap_aptos,Pancakeswap (Aptos),,,,https://aptos.pancakeswap.finance/swap,False,5.0,216.0,11.377991139065577,11.377991139065577,761549.77,761549.77,,2024-06-14 08:34:58.428855
pulsex-v2,PulseX V2,,,,https://app.pulsex.com/swap,False,5.0,217.0,11.226519471456013,11.226519471456013,751411.49,751411.49,,2024-06-14 08:34:58.428855
dackieswap,DackieSwap V3,,,,https://www.dackieswap.xyz/swap?chain=base,False,5.0,218.0,11.296504923317455,11.296504923317455,756095.75,756095.75,,2024-06-14 08:34:58.428855
methlab,Methlab (Mantle),,,,https://www.methlab.xyz/puffpenthouse,False,5.0,219.0,10.559858641510534,10.559858641510534,706790.66,706790.66,,2024-06-14 08:34:58.428855
sushiswap_arbitrum,Sushiswap (Arbitrum One),,,,https://app.sushi.com/swap,False,5.0,220.0,10.298802354657072,10.298802354657072,689317.69,689317.69,,2024-06-14 08:34:58.428855
wigoswap,Wigoswap,2022.0,,"WigoSwap is a Decentralized Exchange (DEX), and also a platform for staking, farming, buying and selling of non-fungible tokens (NFTs). Making use of our DeFi protocols, users are able to provide the DEX with liquidity, trade various assets in a decentralized manner, and benefit from the rewards allocated to the adopters. Taking into consideration the deficiencies inherent in the existing solutions, WigoSwap aims to reshape the DeFi solutions emphasizing their adequate functioning. Furthermore, the platform keeps an eye on guiding the liquidity provided by the users to yield in a more positive way. ",https://wigoswap.io/swap,False,5.0,221.0,16.78724046585029,10.278845835558444,687981.96,1123600.73,2.0,2024-06-14 08:34:58.428855
supswap,SupSwap,,,,https://supswap.xyz/swap,False,5.0,222.0,10.117136488157996,10.117136488157996,677158.46,677158.46,,2024-06-14 08:34:58.428855
kim-v4,Kim V4,,,,https://app.kim.exchange/swap,False,5.0,223.0,10.102790465173062,10.102790465173062,676198.25,676198.25,,2024-06-14 08:34:58.428855
mute,Koi Finance,,,,https://app.koi.finance/swap,False,5.0,224.0,9.653890762588174,9.653890762588174,646152.58,646152.58,,2024-06-14 08:34:58.428855
biswap,Biswap,,,,https://biswap.org/,False,5.0,225.0,9.604838846907107,9.604838846907107,642869.44,642869.44,,2024-06-14 08:34:58.428855
thena,THENA,,,,https://thena.fi/swap,False,5.0,226.0,9.46376230379284,9.46376230379284,633426.93,633426.93,,2024-06-14 08:34:58.428855
merlinswap,MerlinSwap,,,,https://merlinswap.org/trade/swap,False,5.0,227.0,9.264869726677063,9.264869726677063,620114.69,620114.69,,2024-06-14 08:34:58.428855
sushiswap-v3-arbitrum,Sushiswap V3 (Arbitrum),,,,https://www.sushi.com/,False,5.0,228.0,8.75447049630949,8.75447049630949,585952.73,585952.73,,2024-06-14 08:34:58.428855
solidly-v3-base,Solidly V3 (Base),,,,https://solidly.com/swap/,False,5.0,229.0,9.663313377225338,8.253592216929299,552428.03,646783.25,,2024-06-14 08:34:58.428855
solidly-v3-arbitrum,Solidly V3 (Arbitrum),,,,https://solidly.com/swap/,False,5.0,230.0,11.43476044444806,8.253592216929299,552428.03,765349.44,,2024-06-14 08:34:58.428855
quickswap-v3-immutable-zkevm,QuickSwap V3 (Immutable zkEVM),,,,https://quickswap.exchange/#/swap?,False,5.0,231.0,8.062873524030007,8.062873524030007,539662.88,539662.88,,2024-06-14 08:34:58.428855
merchant-moe-mantle,Merchant Moe,2024.0,British Virgin Islands,Merchant Moe is the native Decentralized Exchange of Mantle,https://merchantmoe.com,False,5.0,232.0,8.02099284682777,8.02099284682777,536859.73,536859.73,0.0,2024-06-14 08:34:58.428855
astroport_neutron,Astroport (Neutron),,,,https://astroport.fi/,False,5.0,233.0,7.758465000138848,7.758465000138848,519288.26,519288.26,,2024-06-14 08:34:58.428855
stellaswap-v3,Stellaswap (V3),,,,https://app.stellaswap.com/exchange/swap,False,5.0,234.0,7.670018794228102,7.670018794228102,513368.39,513368.39,,2024-06-14 08:34:58.428855
bunnyswap,BunnySwap,,,,,False,5.0,235.0,7.514012924057434,7.514012924057434,502926.64,502926.64,,2024-06-14 08:34:58.428855
wagmi-metis,WAGMI (Metis),2023.0,United Arab Emirates,The Wagmi protocol is a limited TVL decentralized exchange with advanced liquidity provision strategies and GMI mechanics.,https://wagmi.com/,False,5.0,236.0,7.127014097255204,7.127014097255204,477024.10,477024.10,1.0,2024-06-14 08:34:58.428855
pancakeswap-v3-polygon-zkevm,Pancakeswap V3 (Polygon zkEVM),,,,https://pancakeswap.finance/swap,False,5.0,237.0,6.451990271086976,6.451990271086976,431843.52,431843.52,,2024-06-14 08:34:58.428855
solidly-v3-fantom,Solidly V3 (Fantom),,,,https://solidly.com/swap,False,5.0,238.0,6.294513586365918,6.294513586365918,421303.31,421303.31,,2024-06-14 08:34:58.428855
nile-v1,NILE V1,2024.0,Unknown or Invalid Region,,https://www.thenile.exchange/swap,False,5.0,239.0,6.2005797026837755,6.2005797026837755,415016.15,415016.15,0.0,2024-06-14 08:34:58.428855
apertureswap,ApertureSwap,,,,https://app.aperture.finance/swap,False,5.0,240.0,5.882535344657232,5.882535344657232,393728.86,393728.86,,2024-06-14 08:34:58.428855
pangolin,Pangolin,2021.0,,,https://app.pangolin.exchange/#/swap,False,5.0,241.0,5.582405342585081,5.582405342585081,373640.61,373640.61,3.0,2024-06-14 08:34:58.428855
9inch,9inch,,,,https://app.9inch.io/swap?chain=pulsechain,False,5.0,242.0,5.449237558112191,5.449237558112191,364727.44,364727.44,,2024-06-14 08:34:58.428855
smardex-ethereum,SmarDex,,,,https://smardex.io/swap?chainId=1,False,5.0,243.0,5.386164623791678,5.386164623791678,360505.85,360505.85,,2024-06-14 08:34:58.428855
quickswap-polygon-zkevm,Quickswap (Polygon zkEVM),,,,https://quickswap.exchange/#/swap?,False,5.0,244.0,5.25801202611985,5.25801202611985,351928.37,351928.37,,2024-06-14 08:34:58.428855
balancer-v2-base,Balancer V2 (Base),,,,,False,5.0,245.0,4.909401341066689,4.909401341066689,328595.22,328595.22,,2024-06-14 08:34:58.428855
equalizer,Equalizer,,,,https://equalizer.exchange/?,False,5.0,246.0,4.8812356346123345,4.8812356346123345,326710.03,326710.03,,2024-06-14 08:34:58.428855
enosys-flare,Enosys (Flare),,,,https://dex.enosys.global/?,False,5.0,247.0,5.199220228481681,4.6579393815806105,311764.41,347993.32,,2024-06-14 08:34:58.428855
sushiswap-v3-core,Sushiswap V3 (Core),,,,https://www.sushi.com/swap?,False,5.0,248.0,4.645405822851104,4.645405822851104,310925.51,310925.51,,2024-06-14 08:34:58.428855
pancakeswap-v2-zksync,PancakeSwap (zkSync),,,,https://pancakeswap.finance/?chain=zkSync,False,5.0,249.0,4.365374739079621,4.365374739079621,292182.52,292182.52,,2024-06-14 08:34:58.428855
tinyman,Tinyman,2021.0,,,https://app.tinyman.org/,False,5.0,250.0,4.303871665112828,4.303871665112828,288066.01,288066.01,3.0,2024-06-14 08:34:58.428855
pancakeswap-v1-bsc,Pancakeswap V1 (BSC),,,,https://pancakeswap.finance/swap,False,5.0,251.0,4.204019110365431,4.204019110365431,281382.69,281382.69,,2024-06-14 08:34:58.428855
balancer_v1,Balancer V1,2020.0,,"Balancer is a non-custodial portfolio manager, liquidity provider, and price sensor",https://balancer.exchange/#/swap,False,5.0,252.0,3.7116331814109405,3.7116331814109405,248426.40,248426.40,4.0,2024-06-14 08:34:58.428855
bakeryswap,Bakeryswap,2020.0,,,https://www.bakeryswap.org/#/swap,False,5.0,253.0,3.643262149659389,3.643262149659389,243850.20,243850.20,4.0,2024-06-14 08:34:58.428855
mm_finance,MMFinance (Cronos),2021.0,,"MMFinance is a decentralized cryptocurrency exchange on Cronos Network with unique features like NFT staking, protocol owned liquidity and referral program. MM Finance is also a dex with the lowest trading fees on Cronos Chain - 0.17% fees.
",https://mm.finance/,False,5.0,254.0,3.1987854308348913,3.1987854308348913,214100.56,214100.56,3.0,2024-06-14 08:34:58.428855
syncswap-v2-zksync,SyncSwap (zkSync),,,,https://syncswap.xyz/swap,False,5.0,255.0,3.035005977840705,3.035005977840705,203138.50,203138.50,,2024-06-14 08:34:58.428855
sushiswap-v3-linea,Sushiswap V3 (Linea),,,,https://www.sushi.com/swap,False,5.0,256.0,3.023602182444389,3.023602182444389,202375.23,202375.23,,2024-06-14 08:34:58.428855
sushiswap_xdai,Sushiswap (xDai),,,"Sushiswap on xDai is a DeFi protocol providing services such as swap, earn, yield, launchpad, and more!",https://app.sushi.com/swap,False,5.0,257.0,2.9341590238030646,2.9341590238030646,196388.63,196388.63,,2024-06-14 08:34:58.428855
orion-bsc,Orion (BSC),,,,https://trade.orion.xyz/swap,False,5.0,258.0,2.834843520755816,2.834843520755816,189741.26,189741.26,,2024-06-14 08:34:58.428855
kinetix-v3,Kinetix V3,,,,https://dex.kinetix.finance/#/swap,False,5.0,259.0,3.7082051046049687,2.487305083860103,166479.88,248196.95,,2024-06-14 08:34:58.428855
infusion,Infusion,2024.0,Panama,Infusion Protocol is a new AMM protocol that facilitates deep and stabilized liquidity on Base. It features a critical time-lock component that allows for liquidity to be utilized as an onchain primitive for other DeFi apps to build on.,https://infusion.finance,False,5.0,260.0,2.75831938957401,2.46715330656031,165131.09,184619.36,0.0,2024-06-14 08:34:58.428855
eddyfinance,EddyFinance,,,,https://app.eddy.finance/swap,False,5.0,261.0,2.333660549803788,2.333660549803788,156196.17,156196.17,,2024-06-14 08:34:58.428855
alien-base,Alien Base,,,,https://app.alienbase.xyz/swap,False,5.0,262.0,2.189509240013062,2.189509240013062,146547.86,146547.86,,2024-06-14 08:34:58.428855
ra-exchange,Ra Exchange,,,,https://www.ra.exchange/swap,False,5.0,263.0,2.1950820195330762,2.1950820195330762,146920.86,146920.86,,2024-06-14 08:34:58.428855
spartadex,SpartaDEX,2023.0,Estonia,,https://app.spartadex.io/dex,False,5.0,264.0,2.0853426325681297,2.0853426325681297,139575.80,139575.80,1.0,2024-06-14 08:34:58.428855
iziswap-manta-pacific,iZiSwap (Manta Pacific),,,,https://izumi.finance/trade/swap,False,5.0,265.0,2.0408552945501217,2.0408552945501217,136598.18,136598.18,,2024-06-14 08:34:58.428855
pearl-exchange,PearlFi,,,,https://www.pearl.exchange/swap,False,5.0,266.0,1.9327456801913154,1.9327456801913154,129362.21,129362.21,,2024-06-14 08:34:58.428855
pancakeswap-v3-opbnb,Pancakeswap V3 (opBnb),,,,https://pancakeswap.finance/swap,False,5.0,267.0,1.8461263501717657,1.8461263501717657,123564.62,123564.62,,2024-06-14 08:34:58.428855
bladeswap,BladeSwap,2024.0,Japan,Bladeswap is the native Dex of Blast. Enjoy seamless UX/UI with native multicall and epoch-less real time voting feature.,https://bladeswap.xyz,False,5.0,268.0,1.6352651001352956,1.6352651001352956,109451.29,109451.29,0.0,2024-06-14 08:34:58.428855
uniswap-v2-arbitrum,Uniswap V2 (Arbitrum),,,,https://app.uniswap.org/swap,False,5.0,269.0,1.5896120109350482,1.5896120109350482,106395.64,106395.64,,2024-06-14 08:34:58.428855
defi_kingdoms_crystalvale,Defi Kingdoms (Crystalvale),,,"Defi Kingdoms (Crystalvale) is Defi Kingdoms' expansion to its own subnet Defi Kingdoms Blockchain (DFK chain). 

CRYSTAL acts as the main token of value in Crystalvale, giving it utility above and beyond that of a regular coin. It can be spent to purchase and mint Hero NFTs, swapped on the in-game DEX, staked for fee sharing, pooled for liquidity, and applied to applicable governance votes. 

DeFi Kingdoms Blockchain is an EVM-compatible blockchain that will be validated by our subnet and uses the proof of authority/proof of stake consensus algorithms developed by Ava Labs. 

JEWEL is used for gas fees on the DFK Chain, where the gameplay transactions for Crystalvale take place.",https://defikingdoms.com/crystalvale/,False,5.0,270.0,1.5521641786593994,1.5521641786593994,103889.19,103889.19,,2024-06-14 08:34:58.428855
jediswap-starknet-alpha,JediSwap,,,,https://app.jediswap.xyz/#/swap,False,5.0,271.0,1.4357289254775507,1.4357289254775507,96095.96,96095.96,,2024-06-14 08:34:58.428855
